item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
Syrup Diet Dr Pepper,04/07/2020,Beverage 4316,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,04/07/2020,Beverage 4316,gal,6.75,0.0,0.0,0,0,0.0,0,5.50,15.13,83.19,1.2500,83.1886
Syrup Powerade,04/07/2020,Beverage 4316,gal,2.10,0.0,0.0,0,0,0.0,0,2.10,16.01,33.63,0.0000,33.6311
Tea Bag Brew Lipton,04/07/2020,Beverage 4316,ea,9.00,24.0,0.0,0,0,24.0,0,19.00,0.93,17.61,14.0000,17.6092
Water (bottle),04/07/2020,Beverage 4316,bottle,29.00,24.0,0.0,0,0,24.0,0,32.00,0.28,8.91,21.0000,8.9056
Box - Mini Jimmy 12 CT Sandwich,04/07/2020,Catering 4320,each,5.00,0.0,0.0,0,0,0.0,0,5.00,0.91,4.56,0.0000,4.5615
Box - Mini Jimmy 24 CT Sandwich,04/07/2020,Catering 4320,each,10.00,0.0,0.0,0,0,0.0,0,10.00,1.61,16.06,0.0000,16.061
Box w/window - Jimmy 6 pk Cookie,04/07/2020,Catering 4320,each,0.00,0.0,0.0,0,0,0.0,0,0.00,0.25,0.00,0.0000,0.0
Foam Plates,04/07/2020,Catering 4320,each,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
JMYJOHN BOX LUNCH LIL’ (JJ),04/07/2020,Catering 4320,each,113.00,0.0,0.0,0,0,0.0,0,113.00,0.23,26.28,0.0000,26.2838
JMYJOHN P BOX SANDWICH CATERING 18 PC ,04/07/2020,Catering 4320,ea,32.00,0.0,0.0,0,0,0.0,0,31.00,1.41,43.80,1.0000,43.7968
JMYJOHN P BOX SANDWICH CATERING 30 PC ,04/07/2020,Catering 4320,ea,57.00,0.0,0.0,0,0,0.0,0,55.00,0.96,52.82,2.0000,52.822
Paper Bag - Mini Jimmy Sandwich,04/07/2020,Catering 4320,Case 500,0.00,0.0,0.0,0,0,0.0,0,0.00,22.15,0.00,0.0000,0.0
Pickle Container - clear plastic w/lid & label,04/07/2020,Catering 4320,each,0.00,0.0,0.0,0,0,0.0,0,0.00,0.20,0.00,0.0000,0.0
Plastic Knives,04/07/2020,Catering 4320,Box 1000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,04/07/2020,Catering 4320,ea,42.00,0.0,0.0,0,0,0.0,0,42.00,0.29,12.34,0.0000,12.3354
"Tray Cater Cmbo 12"" w / dome lid",04/07/2020,Catering 4320,each,0.00,0.0,0.0,0,0,0.0,0,0.00,0.97,0.00,0.0000,0.0
"Tray Cater Cmbo 16"" w / dome lid",04/07/2020,Catering 4320,each,0.00,0.0,0.0,0,0,0.0,0,0.00,1.47,0.00,0.0000,0.0
Party Tray Bags,04/07/2020,Catering 4320,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
Tall Foam Cup,04/07/2020,Operating Supplies 5220,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
French Bread 32 ct,04/14/2020,Bread 4311,ea,238.00,512.0,0.0,0,0,512.0,0,235.00,0.44,103.71,515.0000,103.7055
Wheat Sub -  9 Grain Roll,04/14/2020,Bread 4311,ea,32.00,64.0,0.0,0,0,64.0,0,57.00,0.57,32.46,39.0000,32.4558
Wheat,04/14/2020,Bread 4311,ea,9.00,16.0,0.0,0,0,16.0,0,11.00,1.45,15.96,14.0000,15.956599999999998
Butter (salted),04/14/2020,Food 4312,1 lb Stick,0.00,0.0,0.0,0,0,0.0,0,0.00,3.03,0.00,0.0000,0.0
Buttermilk (0.5 gal),04/14/2020,Food 4312,0.5 gal,0.00,0.0,0.0,0,0,0.0,0,0.00,3.00,0.00,0.0000,0.0
Buttermilk 1Qt,04/14/2020,Food 4312,Quart,0.00,0.0,0.0,0,0,0.0,0,0.00,1.60,0.00,0.0000,0.0
Equal Sugar Substitute,04/14/2020,Food 4312,Case 2000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Kickin Ranch Dressing Mix,04/14/2020,Food 4312,Container 3.2oz,5.00,0.0,0.0,0,0,0.0,0,3.00,1.42,4.25,2.0000,4.2468
Pepper Jalapeno Slices,04/14/2020,Food 4312,gal,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Ranch portioned  ,04/14/2020,Food 4312,Cup,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ranch prepped ,04/14/2020,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,04/14/2020,Food 4312,ea,1.75,0.0,0.0,0,0,0.0,0,1.60,8.35,13.36,0.1500,13.36
Avo Fresco,04/14/2020,Food 4312,Case,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Capicola,04/14/2020,Food 4312,lb,48.85,0.0,0.0,0,0,0.0,0,26.75,3.14,83.93,22.1000,83.9255
Salami,04/14/2020,Food 4312,lb,18.00,37.55,0.0,0,0,37.55,0,33.00,3.27,107.98,22.5500,107.976
Ham,04/14/2020,Food 4312,lb,78.25,41.9,0.0,0,0,41.9,0,29.75,2.41,71.73,90.4000,71.7273
Turkey,04/14/2020,Food 4312,lb,56.00,89.95,0.0,0,0,89.95,0,68.65,2.88,197.99,77.3000,197.9866
Beef,04/14/2020,Food 4312,lb,11.50,30.3,0.0,0,0,30.3,0,13.00,4.42,57.50,28.8000,57.499
BACON - SLI APPLWD SMKD CKD,04/14/2020,Food 4312,ea,406.00,600.0,0.0,0,0,600.0,0,411.00,0.21,87.75,595.0000,87.7485
Cheese,04/14/2020,Food 4312,lb,51.50,72.84,0.0,0,0,72.84,0,48.00,2.64,126.48,76.3400,126.48000000000002
Mayonnaise,04/14/2020,Food 4312,gal mayo,41.75,0.0,0.0,0,0,0.0,0,35.50,8.12,288.28,6.2500,288.2778
Oil,04/14/2020,Food 4312,gal oil,6.50,0.0,0.0,0,0,0.0,0,6.10,9.19,56.05,0.4000,56.05049999999999
Vinegar,04/14/2020,Food 4312,gal vinegar,12.40,0.0,0.0,0,0,0.0,0,12.20,4.00,48.77,0.2000,48.7732
Avocado,04/14/2020,Food 4312,avo can,14.75,0.0,0.0,0,0,0.0,0,5.75,3.21,18.47,9.0000,18.4719
Peppers Cherry,04/14/2020,Food 4312,Gal Peppers,19.75,0.0,0.0,0,0,0.0,0,17.50,7.02,122.84,2.2500,122.8413
Mustard Dijon,04/14/2020,Food 4312,jar dijon,3.20,0.0,0.0,0,0,0.0,0,2.10,5.30,11.14,1.1000,11.139
MUSTARD WHL GRAIN ,04/14/2020,Food 4312,32 oz jar,5.60,0.0,0.0,0,0,0.0,0,5.00,5.84,29.19,0.6000,29.1915
Soy Sauce,04/14/2020,Food 4312,gal soy,0.75,0.0,0.0,0,0,0.0,0,0.70,11.43,8.00,0.0500,8.001
Tuna Chunk - pouch,04/14/2020,Food 4312,Pouch tuna (48oz),9.10,0.0,0.0,0,0,0.0,0,7.00,7.71,53.97,2.1000,53.9672
Pan Spray,04/14/2020,Food 4312,ea,3.00,0.0,0.0,0,0,0.0,0,3.00,3.01,9.03,0.0000,9.0252
Oregano,04/14/2020,Food 4312,cont oregano,1.50,0.0,0.0,0,0,0.0,0,1.50,26.22,39.33,0.0000,39.3291
Basil,04/14/2020,Food 4312,cont basil,1.50,0.0,0.0,0,0,0.0,0,1.50,5.82,8.72,0.0000,8.7246
Sugar,04/14/2020,Food 4312,lb,20.00,0.0,0.0,0,0,0.0,0,7.50,0.70,5.26,12.5000,5.2635
Mayo Packets,04/14/2020,Food 4312,Box 204,2.00,0.0,0.0,0,0,0.0,0,0.90,17.47,15.73,1.1000,15.725200000000001
Mustard Packets,04/14/2020,Food 4312,Box 500,1.80,0.0,0.0,0,0,0.0,0,1.50,5.94,8.91,0.3000,8.9127
Sweet n Low Packets,04/14/2020,Food 4312,Case  3000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Pickles,04/14/2020,Sides 4313,ea,47.00,144.0,0.0,0,0,144.0,0,52.00,0.35,18.42,139.0000,18.4236
Chip JJ Reg ,04/14/2020,Sides 4313,ea,134.00,60.0,0.0,0,0,60.0,0,59.00,0.35,20.67,135.0000,20.6677
Chip JJ BBQ ,04/14/2020,Sides 4313,ea,151.00,120.0,0.0,0,0,120.0,0,115.00,0.35,40.28,156.0000,40.2845
Chip JJ Jalapeno ,04/14/2020,Sides 4313,ea,141.00,60.0,0.0,0,0,60.0,0,85.00,0.35,29.78,116.0000,29.7755
Chip JJ S&V ,04/14/2020,Sides 4313,ea,71.00,120.0,0.0,0,0,120.0,0,102.00,0.35,35.73,89.0000,35.7306
Chip JJ Skinny ,04/14/2020,Sides 4313,ea,87.00,0.0,0.0,0,0,0.0,0,43.00,0.42,17.85,44.0000,17.845
Cookie Oatmeal Raisin,04/14/2020,Sides 4313,ea,110.00,0.0,0.0,0,0,0.0,0,86.00,0.50,42.91,24.0000,42.914
Cookie JJ Triple Choc Chip,04/14/2020,Sides 4313,ea,55.00,112.0,0.0,0,0,112.0,0,72.00,0.57,41.34,95.0000,41.3352
BAG PAPER CRRYOT 8# LOGO-17-DNU,04/14/2020,Paper 4314,Box 1000,0.90,0.0,0.0,0,0,0.0,0,0.40,0.00,0.00,0.5000,0.0
CUP PLAS PRTN CLR 2 OZ  ,04/14/2020,Paper 4314,250 CT,0.00,0.0,0.0,0,0,0.0,0,0.00,6.93,0.00,0.0000,0.0
Frenchie Checkered Wrap Paper,04/14/2020,Paper 4314,1000 count,0.00,0.0,0.0,0,0,0.0,0,0.00,21.87,0.00,0.0000,0.0
Frenchie Topper (Bag Poly Sleeve),04/14/2020,Paper 4314,1 Case,0.00,0.0,0.0,0,0,0.0,0,0.00,72.44,0.00,0.0000,0.0
LID PLAS MED PRTN 2 OZ,04/14/2020,Paper 4314,125 CT,0.00,0.0,0.0,0,0,0.0,0,0.00,0.83,0.00,0.0000,0.0
Sysco Cup Foam Tall 12 oz,04/14/2020,Paper 4314,Case 1000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,04/14/2020,Paper 4314,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS PRTN (Translucent 2 Oz),04/14/2020,Paper 4314,200 CT,10.25,0.0,0.0,0,0,0.0,0,15.50,1.88,29.14,-5.2500,29.14
CUP PLAS TRANS 12 OZ - Paper Cat,04/14/2020,Paper 4314,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 12 OZ,04/14/2020,Paper 4314,50 CT,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),04/14/2020,Paper 4314,Pack 567,6.75,0.0,0.0,0,0,0.0,0,1.50,3.05,4.58,5.2500,4.575
Napkins - Case12,04/14/2020,Paper 4314,Pack 284,0.00,0.0,0.0,0,0,0.0,0,0.00,1.50,0.00,0.0000,0.0
LID PLAS CLR F/1.5-2.5 OZ PRTN,04/14/2020,Paper 4314,100 CT,0.00,0.0,0.0,0,0,0.0,0,2.50,0.91,2.28,-2.5000,2.2768
Cup 22oz JJ,04/14/2020,Paper 4314,ea,304.50,1000.0,0.0,0,0,1000.0,0,"1,143.00",0.04,43.89,161.5000,43.8912
Lid 22oz JJ,04/14/2020,Paper 4314,ea,452.00,1000.0,0.0,0,0,1000.0,0,"1,300.00",0.01,14.04,152.0000,14.04
Cup 30oz JJ,04/14/2020,Paper 4314,ea,"1,550.00",0.0,0.0,0,0,0.0,0,"1,416.00",0.06,90.62,134.0000,90.624
Lid 30oz JJ,04/14/2020,Paper 4314,ea,515.00,0.0,0.0,0,0,0.0,0,300.00,0.02,5.58,215.0000,5.580000000000001
Bags 8# JJ,04/14/2020,Paper 4314,Box 1000,3.90,0.0,0.0,0,0,0.0,0,0.00,30.00,0.00,3.9000,0.0
Wrap Sandwich,04/14/2020,Paper 4314,Box 1000,9.30,0.0,0.0,0,0,0.0,0,2.50,20.19,50.48,6.8000,50.475
8X10 Port Pap. (WRAP PAPER DRY WAX),04/14/2020,Paper 4314,Box 500,0.00,0.0,0.0,0,0,0.0,0,4.00,2.76,11.02,-4.0000,11.02
Straws,04/14/2020,Paper 4314,Box 300,7.25,0.0,0.0,0,0,0.0,0,0.00,1.40,0.00,7.2500,0.0
Straws_new (Box 300),04/14/2020,Paper 4314,Box 300,0.00,0.0,0.0,0,0,0.0,0,6.50,1.40,9.11,-6.5000,9.1059
Pan Liners,04/14/2020,Paper 4314,Box 1000,0.20,0.0,0.0,0,0,0.0,0,0.15,31.76,4.76,0.0500,4.764
Mylar (Film PVC roll),04/14/2020,Paper 4314,roll 5280,0.20,1.0,0.0,0,0,1.0,0,1.10,49.53,54.48,0.1000,54.4798
Cucumber,04/14/2020,Produce 4315,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,04/14/2020,Produce 4315,24 Count,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,04/14/2020,Produce 4315,12 Packs,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,04/14/2020,Produce 4315,lb,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,04/14/2020,Produce 4315,lb,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,04/14/2020,Produce 4315,Head Let,96.00,96.0,0.0,0,0,96.0,0,118.00,0.72,84.44,74.0000,84.4408
Tomatoes,04/14/2020,Produce 4315,lb,100.00,0.0,0.0,0,0,0.0,0,11.50,0.64,7.36,88.5000,7.36
Onions (Yellow Jumbo),04/14/2020,Produce 4315,lb,50.00,0.0,0.0,0,0,0.0,0,33.25,0.28,9.31,16.7500,9.31
Sprouts,04/14/2020,Produce 4315,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,6.00,0.00,0.0000,0.0
Celery,04/14/2020,Produce 4315,stalk,5.10,6.0,0.0,0,0,6.0,0,7.25,0.76,5.49,3.8500,5.489
Cucumbers,04/14/2020,Produce 4315,ea,8.00,25.0,0.0,0,0,25.0,0,24.00,0.56,13.44,9.0000,13.439999999999998
Syrup Coke,04/14/2020,Beverage 4316,gal,7.25,0.0,0.0,0,0,0.0,0,6.25,16.86,105.38,1.0000,105.375
Syrup Diet Coke,04/14/2020,Beverage 4316,gal,7.00,0.0,0.0,0,0,0.0,0,6.00,16.86,101.16,1.0000,101.15700000000001
Syrup Sprite,04/14/2020,Beverage 4316,gal,6.25,0.0,0.0,0,0,0.0,0,5.75,16.74,96.26,0.5000,96.2585
Syrup Lemonade Light,04/14/2020,Beverage 4316,gal,3.50,0.0,0.0,0,0,0.0,0,3.75,18.27,68.50,-0.2500,68.499
Syrup Mello Yellow,04/14/2020,Beverage 4316,gal,4.00,2.5,0.0,0,0,2.5,0,3.25,17.56,57.07,3.2500,57.0651
Syrup Dr. Pepper,04/14/2020,Beverage 4316,gal,0.50,0.0,0.0,0,0,0.0,0,4.00,16.52,66.08,-3.5000,66.0796
Syrup Diet Dr Pepper,04/14/2020,Beverage 4316,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,04/14/2020,Beverage 4316,gal,5.50,0.0,0.0,0,0,0.0,0,4.90,15.13,74.11,0.6000,74.1135
Syrup Powerade,04/14/2020,Beverage 4316,gal,2.10,0.0,0.0,0,0,0.0,0,3.75,16.01,60.06,-1.6500,60.0555
Tea Bag Brew Lipton,04/14/2020,Beverage 4316,ea,19.00,0.0,0.0,0,0,0.0,0,7.00,0.93,6.49,12.0000,6.4876
Water (bottle),04/14/2020,Beverage 4316,bottle,32.00,24.0,0.0,0,0,24.0,0,41.00,0.28,11.37,15.0000,11.373399999999998
Box - Mini Jimmy 12 CT Sandwich,04/14/2020,Catering 4320,each,5.00,0.0,0.0,0,0,0.0,0,5.00,0.91,4.56,0.0000,4.5615
Box - Mini Jimmy 24 CT Sandwich,04/14/2020,Catering 4320,each,10.00,0.0,0.0,0,0,0.0,0,10.00,1.61,16.06,0.0000,16.061
Box w/window - Jimmy 6 pk Cookie,04/14/2020,Catering 4320,each,0.00,0.0,0.0,0,0,0.0,0,0.00,0.25,0.00,0.0000,0.0
Foam Plates,04/14/2020,Catering 4320,each,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
JMYJOHN BOX LUNCH LIL’ (JJ),04/14/2020,Catering 4320,each,113.00,0.0,0.0,0,0,0.0,0,113.00,0.23,26.28,0.0000,26.2838
JMYJOHN P BOX SANDWICH CATERING 18 PC ,04/14/2020,Catering 4320,ea,31.00,0.0,0.0,0,0,0.0,0,30.00,1.41,42.38,1.0000,42.384
JMYJOHN P BOX SANDWICH CATERING 30 PC ,04/14/2020,Catering 4320,ea,55.00,0.0,0.0,0,0,0.0,0,53.00,0.96,50.90,2.0000,50.9012
Paper Bag - Mini Jimmy Sandwich,04/14/2020,Catering 4320,Case 500,0.00,0.0,0.0,0,0,0.0,0,0.00,22.15,0.00,0.0000,0.0
Pickle Container - clear plastic w/lid & label,04/14/2020,Catering 4320,each,0.00,0.0,0.0,0,0,0.0,0,0.00,0.20,0.00,0.0000,0.0
Plastic Knives,04/14/2020,Catering 4320,Box 1000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,04/14/2020,Catering 4320,ea,42.00,0.0,0.0,0,0,0.0,0,42.00,0.29,12.34,0.0000,12.3354
"Tray Cater Cmbo 12"" w / dome lid",04/14/2020,Catering 4320,each,0.00,0.0,0.0,0,0,0.0,0,0.00,0.97,0.00,0.0000,0.0
"Tray Cater Cmbo 16"" w / dome lid",04/14/2020,Catering 4320,each,0.00,0.0,0.0,0,0,0.0,0,0.00,1.47,0.00,0.0000,0.0
Party Tray Bags,04/14/2020,Catering 4320,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
Tall Foam Cup,04/14/2020,Operating Supplies 5220,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
French Bread 32 ct,04/21/2020,Bread 4311,ea,235.00,576.0,0.0,0,0,576.0,0,192.00,0.44,84.73,619.0000,84.7296
Wheat Sub -  9 Grain Roll,04/21/2020,Bread 4311,ea,57.00,64.0,0.0,0,0,64.0,0,67.00,0.57,38.15,54.0000,38.1498
Wheat,04/21/2020,Bread 4311,ea,11.00,16.0,0.0,0,0,16.0,0,9.00,1.45,13.06,18.0000,13.0554
Butter (salted),04/21/2020,Food 4312,1 lb Stick,0.00,0.0,0.0,0,0,0.0,0,0.00,3.03,0.00,0.0000,0.0
Buttermilk (0.5 gal),04/21/2020,Food 4312,0.5 gal,0.00,0.0,0.0,0,0,0.0,0,0.00,3.00,0.00,0.0000,0.0
Buttermilk 1Qt,04/21/2020,Food 4312,Quart,0.00,0.0,0.0,0,0,0.0,0,0.00,1.60,0.00,0.0000,0.0
Equal Sugar Substitute,04/21/2020,Food 4312,Case 2000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Kickin Ranch Dressing Mix,04/21/2020,Food 4312,Container 3.2oz,3.00,0.0,0.0,0,0,0.0,0,1.00,1.42,1.42,2.0000,1.4156
Pepper Jalapeno Slices,04/21/2020,Food 4312,gal,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Ranch portioned  ,04/21/2020,Food 4312,Cup,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ranch prepped ,04/21/2020,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,04/21/2020,Food 4312,ea,1.60,0.0,0.0,0,0,0.0,0,1.60,8.35,13.36,0.0000,13.36
Avo Fresco,04/21/2020,Food 4312,Case,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Capicola,04/21/2020,Food 4312,lb,26.75,39.8,0.0,0,0,39.8,0,27.50,3.13,86.13,39.0500,86.13
Salami,04/21/2020,Food 4312,lb,33.00,0.0,11.4,0,0,11.4,0,11.50,3.27,37.63,32.9000,37.628
Ham,04/21/2020,Food 4312,lb,29.75,43.4,20.68,0,0,64.08,0,13.00,2.41,31.34,80.8300,31.343
Turkey,04/21/2020,Food 4312,lb,68.65,85.7,0.0,0,0,85.7,0,20.15,2.88,58.11,134.2000,58.1126
Beef,04/21/2020,Food 4312,lb,13.00,26.85,15.0,0,0,41.85,0,8.00,4.42,35.38,46.8500,35.384
BACON - SLI APPLWD SMKD CKD,04/21/2020,Food 4312,ea,411.00,600.0,0.0,0,0,600.0,0,171.00,0.21,36.51,840.0000,36.5085
Cheese,04/21/2020,Food 4312,lb,48.00,73.17,0.0,0,0,73.17,0,15.00,2.64,39.53,106.1700,39.525
Mayonnaise,04/21/2020,Food 4312,gal mayo,35.50,8.0,0.0,0,0,8.0,0,34.00,8.11,275.69,9.5000,275.689
Oil,04/21/2020,Food 4312,gal oil,6.10,6.0,0.0,0,0,6.0,0,11.00,9.11,100.17,1.1000,100.1726
Vinegar,04/21/2020,Food 4312,gal vinegar,12.20,0.0,0.0,0,0,0.0,0,11.50,4.00,45.97,0.7000,45.9747
Avocado,04/21/2020,Food 4312,avo can,5.75,12.0,0.0,0,0,12.0,0,7.00,3.21,22.49,10.7500,22.4875
Peppers Cherry,04/21/2020,Food 4312,Gal Peppers,17.50,0.0,0.0,0,0,0.0,0,13.75,7.02,96.52,3.7500,96.5181
Mustard Dijon,04/21/2020,Food 4312,jar dijon,2.10,6.0,0.0,0,0,6.0,0,6.50,5.31,34.53,1.6000,34.528
MUSTARD WHL GRAIN ,04/21/2020,Food 4312,32 oz jar,5.00,0.0,0.0,0,0,0.0,0,4.00,5.84,23.35,1.0000,23.3532
Soy Sauce,04/21/2020,Food 4312,gal soy,0.70,0.0,0.0,0,0,0.0,0,0.50,11.43,5.72,0.2000,5.715
Tuna Chunk - pouch,04/21/2020,Food 4312,Pouch tuna (48oz),7.00,0.0,0.0,0,0,0.0,0,2.15,7.71,16.58,4.8500,16.5756
Pan Spray,04/21/2020,Food 4312,ea,3.00,0.0,0.0,0,0,0.0,0,3.00,3.01,9.03,0.0000,9.0252
Oregano,04/21/2020,Food 4312,cont oregano,1.50,0.0,0.0,0,0,0.0,0,1.40,26.22,36.71,0.1000,36.7072
Basil,04/21/2020,Food 4312,cont basil,1.50,0.0,0.0,0,0,0.0,0,1.40,5.82,8.14,0.1000,8.143
Sugar,04/21/2020,Food 4312,lb,7.50,25.0,0.0,0,0,25.0,0,21.00,0.70,14.75,11.5000,14.7483
Mayo Packets,04/21/2020,Food 4312,Box 204,0.90,1.0,0.0,0,0,1.0,0,1.00,17.48,17.48,0.9000,17.4784
Mustard Packets,04/21/2020,Food 4312,Box 500,1.50,0.0,0.0,0,0,0.0,0,1.00,5.94,5.94,0.5000,5.9418
Sweet n Low Packets,04/21/2020,Food 4312,Case  3000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Pickles,04/21/2020,Sides 4313,ea,52.00,144.0,0.0,0,0,144.0,0,42.00,0.35,14.88,154.0000,14.8806
Chip JJ Reg ,04/21/2020,Sides 4313,ea,59.00,120.0,0.0,0,0,120.0,0,63.00,0.35,21.88,116.0000,21.8799
Chip JJ BBQ ,04/21/2020,Sides 4313,ea,115.00,180.0,0.0,0,0,180.0,0,89.00,0.35,30.91,206.0000,30.9097
Chip JJ Jalapeno ,04/21/2020,Sides 4313,ea,85.00,180.0,0.0,0,0,180.0,0,60.00,0.35,20.84,205.0000,20.838
Chip JJ S&V ,04/21/2020,Sides 4313,ea,102.00,120.0,0.0,0,0,120.0,0,69.00,0.35,23.96,153.0000,23.9637
Chip JJ Skinny ,04/21/2020,Sides 4313,ea,43.00,60.0,0.0,0,0,60.0,0,64.00,0.41,26.37,39.0000,26.368
Cookie Oatmeal Raisin,04/21/2020,Sides 4313,ea,86.00,56.0,0.0,0,0,56.0,0,107.00,0.51,54.39,35.0000,54.388099999999994
Cookie JJ Triple Choc Chip,04/21/2020,Sides 4313,ea,72.00,112.0,0.0,0,0,112.0,0,60.00,0.57,34.45,124.0000,34.446
BAG PAPER CRRYOT 8# LOGO-17-DNU,04/21/2020,Paper 4314,Box 1000,0.40,0.0,0.0,0,0,0.0,0,0.70,0.00,0.00,-0.3000,0.0
CUP PLAS PRTN CLR 2 OZ  ,04/21/2020,Paper 4314,250 CT,0.00,0.0,0.0,0,0,0.0,0,0.00,6.93,0.00,0.0000,0.0
Frenchie Checkered Wrap Paper,04/21/2020,Paper 4314,1000 count,0.00,0.0,0.0,0,0,0.0,0,0.00,21.87,0.00,0.0000,0.0
Frenchie Topper (Bag Poly Sleeve),04/21/2020,Paper 4314,1 Case,0.00,0.0,0.0,0,0,0.0,0,0.00,72.44,0.00,0.0000,0.0
LID PLAS MED PRTN 2 OZ,04/21/2020,Paper 4314,125 CT,0.00,0.0,0.0,0,0,0.0,0,0.00,0.83,0.00,0.0000,0.0
Sysco Cup Foam Tall 12 oz,04/21/2020,Paper 4314,Case 1000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,04/21/2020,Paper 4314,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS PRTN (Translucent 2 Oz),04/21/2020,Paper 4314,200 CT,15.50,0.0,0.0,0,0,0.0,0,10.25,1.88,19.27,5.2500,19.27
CUP PLAS TRANS 12 OZ - Paper Cat,04/21/2020,Paper 4314,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 12 OZ,04/21/2020,Paper 4314,50 CT,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),04/21/2020,Paper 4314,Pack 567,1.50,0.0,0.0,0,0,0.0,0,7.00,3.05,21.35,-5.5000,21.35
Napkins - Case12,04/21/2020,Paper 4314,Pack 284,0.00,24.0,0.0,0,0,24.0,0,0.00,1.46,0.00,24.0000,0.0
LID PLAS CLR F/1.5-2.5 OZ PRTN,04/21/2020,Paper 4314,100 CT,2.50,0.0,0.0,0,0,0.0,0,1.25,0.91,1.14,1.2500,1.1384
Cup 22oz JJ,04/21/2020,Paper 4314,ea,"1,143.00",0.0,0.0,0,0,0.0,0,831.00,0.04,31.91,312.0000,31.910399999999996
Lid 22oz JJ,04/21/2020,Paper 4314,ea,"1,300.00",0.0,0.0,0,0,0.0,0,950.00,0.01,10.26,350.0000,10.26
Cup 30oz JJ,04/21/2020,Paper 4314,ea,"1,416.00",0.0,0.0,0,0,0.0,0,"1,166.00",0.06,74.62,250.0000,74.624
Lid 30oz JJ,04/21/2020,Paper 4314,ea,300.00,1000.0,0.0,0,0,1000.0,0,"1,075.00",0.02,20.00,225.0000,19.995
Bags 8# JJ,04/21/2020,Paper 4314,Box 1000,0.00,1.0,0.0,0,0,1.0,0,0.00,30.00,0.00,1.0000,0.0
Wrap Sandwich,04/21/2020,Paper 4314,Box 1000,2.50,3.0,0.0,0,0,3.0,0,3.60,20.19,72.68,1.9000,72.684
8X10 Port Pap. (WRAP PAPER DRY WAX),04/21/2020,Paper 4314,Box 500,4.00,12.0,0.0,0,0,12.0,0,9.00,2.76,24.80,7.0000,24.795
Straws,04/21/2020,Paper 4314,Box 300,0.00,0.0,0.0,0,0,0.0,0,0.00,1.40,0.00,0.0000,0.0
